#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.rep1" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.rep1" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.rep1" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep1" spec="snap.Data">
#                    <taxonset id="8" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ23076" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ23077" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="3" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ24116" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ24118" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="1" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ26984" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ26978" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="6" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ30408" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ30415" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="7" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ41271" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ41050" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="4" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ55366" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ55361" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="5" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ57707" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ57701" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="2" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MVZ122217" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MVZ122219" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.rep1" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep1" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.rep1" id="treeLikelihood.rep1" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep1">
#            <siteModel id="MutationSiteModel.rep1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	theta13	theta14	TreeHeightLogger
28000	-23882.81204760186	-23158.670010175527	-724.1420374263338	25.343616698940643	0.5100629470752808	0.15699702591642511	0.0724588663543612	0.11740658102575506	0.05438782193375599	0.05135502602506604	0.0782550128084174	0.14053362590281168	0.06613611305311914	0.13794088732421045	0.16406310889418801	0.09895727325594166	0.12236009888924447	0.1052904603562649	0.1050886783004476	0.20666639574638357	0.0029779838347913493
29000	-23885.4895363802	-23164.991295406126	-720.4982409740721	24.749631401034094	0.5103094350534887	0.12832418877688243	0.06477404969169803	0.10721386746125702	0.07495024863302037	0.06456679229196068	0.1271780154035393	0.10313072383995782	0.11996369504211178	0.1546080512720745	0.07705894660656662	0.08221189922696125	0.13164935314018797	0.1059264707623178	0.17772187734927095	0.20136520329978805	0.003502501029022849
30000	-23883.899276192496	-23162.343731915473	-721.5555442770241	24.749631401034094	0.5103094350534887	0.12364576788044182	0.0577979759222693	0.1068416445185212	0.08764675079209354	0.04835472015151465	0.11801047875629654	0.08344987114875273	0.08717326627727982	0.12060206760679121	0.08473242900271627	0.11299119414556529	0.14430065477181192	0.06974833976436788	0.12248267931024699	0.22344434923592174	0.0029988878955500156
31000	-23886.759153714862	-23158.848012643404	-727.9111410714584	23.903712412597027	0.5106820659728085	0.09124643564197425	0.06986320491130892	0.09539964249560927	0.04333433073074213	0.03348332537910845	0.1489015868518097	0.1088900862959513	0.059990080213155855	0.16114222420236812	0.10380636086960883	0.0989614136277438	0.10420134059980307	0.13023803888451785	0.14270484395709965	0.20520651017196237	0.0030350631438959045
32000	-23880.911254509578	-23160.131217105263	-720.7800374043127	24.86375116860954	0.5102611456778504	0.13188235516104455	0.08322831852368735	0.09817857468924901	0.05835490551881704	0.052613666483258666	0.16496731932148428	0.11282363478008522	0.06839003706117953	0.10103202669146716	0.11933189698688243	0.12901829894459785	0.10764903960754743	0.11393908351521351	0.14790188670890492	0.2019645948594026	0.0034068975087214863
33000	-23883.720874564777	-23159.69594986205	-724.0249247027289	24.86375116860954	0.5102611456778504	0.16891972290260174	0.06043302815926149	0.09078452712058084	0.07029595759478276	0.05476124135302901	0.11380770147424205	0.1117274240581707	0.07953698276036221	0.18173342866592004	0.13205878045894573	0.17438440830116833	0.16879668236039613	0.08875974055762302	0.12339249926556334	0.1919038209140155	0.0034578783536529855
34000	-23889.95037554713	-23167.177103330214	-722.7732722169172	24.86375116860954	0.5102611456778504	0.16182891263147028	0.07154971466701496	0.09849315464000194	0.09500903615816034	0.0710942838154073	0.11503444736394376	0.1300238422573624	0.10024603583636145	0.11766004963748	0.09610307380386783	0.08005259413806265	0.09956491130210035	0.20027975839649917	0.09603774293952169	0.20773841436606072	0.003586909249661301
35000	-23893.553641518396	-23170.92936333853	-722.6242781798634	24.759830471371505	0.5103051008660189	0.13882891478035578	0.0893731107646937	0.058441861633396805	0.09352015088720583	0.07734120976836321	0.12717079949753568	0.10139990099339058	0.06377303809994392	0.10690523982204446	0.11355174222735312	0.19897096047378388	0.12816625509557952	0.13374763438479892	0.0762204879544179	0.20570061646581497	0.0032219226751908476
36000	-23881.476465863965	-23159.889547647443	-721.5869182165214	24.971403854339915	0.5102160056483913	0.17860791063690112	0.08098674521177864	0.12351132905128388	0.09250136653406998	0.06119993807122904	0.09442508857641331	0.1608459006346831	0.07612666987060501	0.14945867432844373	0.15269639703084117	0.12615621378612454	0.14418998933024751	0.11428278472882612	0.09569454698331589	0.21922572485805653	0.0034893545031819844
37000	-23884.989534850516	-23163.294811876916	-721.6947229736012	24.971403854339915	0.5102160056483913	0.1347102334340582	0.06533905734954516	0.08146288602546825	0.13049853237935521	0.047094763288524265	0.0826527116536566	0.1143280364642465	0.12026757405388419	0.16160516925393623	0.10951394016762805	0.09479093621007093	0.16632951903158524	0.11064928563172892	0.09773183979510013	0.20447915971488306	0.0034933176366152984
38000	-23887.216283129343	-23164.978126273996	-722.2381568553473	24.971403854339915	0.5102160056483913	0.1975634743267976	0.09206803246734221	0.07655214909861234	0.07234425729752768	0.054426455160784246	0.08018773887296063	0.11801307559675948	0.08511643526446311	0.1692567747004064	0.10338734458385714	0.12991102614756234	0.1319202781597085	0.15729225055687715	0.10446231868922048	0.20826169778054648	0.003070528143418456
39000	-23888.5442727703	-23164.63942209201	-723.9048506782933	23.037115616248986	0.5110928125966463	0.11372585131271244	0.08450041724409092	0.14081051122520083	0.07240737259439539	0.0691304036423792	0.10053151308369089	0.07482519834541021	0.1314416567028023	0.07305328720221681	0.05773848458694698	0.14558036258104323	0.17115491726882182	0.11808130899140355	0.11692088422577834	0.24588409697041927	0.003561290649550245
40000	-23880.900742291167	-23162.75008101836	-718.1506612728089	23.744756214294664	0.5107551138715002	0.11115081024183451	0.07762553422161328	0.11167703507100045	0.06951650426267043	0.07755970636276	0.15514395167277822	0.10025557243880177	0.1040231097924344	0.08450299368220097	0.15077308871484796	0.10533860344256187	0.12829814987426982	0.12665276338911108	0.1563410711557857	0.21142393872644763	0.003743559583132789
41000	-23882.98758532045	-23161.88482596916	-721.1027593512925	24.277949989751722	0.5105139425437327	0.13335680855300672	0.09682964102095226	0.07209609452472722	0.10095394404494544	0.05209096681593033	0.16742365872871848	0.11661198845235861	0.08024208460364116	0.11732109629019899	0.14237677324793266	0.09990877394991617	0.1385965876931516	0.10587193640109485	0.14277302894229985	0.2124622697387884	0.0036281317795663413
42000	-23882.905411861546	-23160.14882902417	-722.7565828373773	24.277949989751722	0.5105139425437327	0.1570908480608093	0.10452958840195077	0.11665224631109473	0.09350771237473844	0.07166562326310728	0.14449831702700947	0.10533669310526549	0.10177993940427092	0.11134878491421818	0.060222427147180915	0.13057646935589168	0.21039672241652158	0.10162269807123363	0.15809748279148358	0.20609492519200154	0.0042108365306622875
43000	-23881.631062456898	-23162.682970640868	-718.9480918160299	24.277949989751722	0.5105139425437327	0.11764312974235505	0.06860987882313554	0.07929109030326732	0.07950905124822631	0.07119479987205457	0.11024338835872625	0.1144712124284037	0.07643357549449811	0.16921871335035368	0.09749710286627142	0.0952097605858484	0.1295674538326651	0.10068637024707437	0.11052409689437478	0.20609492519200154	0.003585549240499659
44000	-23879.34246283806	-23162.630054535155	-716.7124083029038	27.906072860799025	0.5091220658016127	0.13647644220621677	0.0816737106632185	0.06980941917391485	0.1059700594285265	0.05940401247238518	0.12267512580152755	0.09095560075439738	0.09296246683783785	0.11749072090925898	0.1053042507593317	0.10549425191737256	0.1339077774557915	0.12539594998784653	0.17055970581342011	0.17383725880836545	0.003440835825104015
45000	-23880.200953502866	-23157.3777499289	-722.8232035739677	28.088105560846188	0.5090618763020396	0.14366172180518377	0.07236830467676048	0.11140434715676946	0.061392040425795616	0.04856972286956816	0.08411398651511755	0.13987386234021476	0.06141169648306153	0.09202498448529543	0.1261488941099336	0.10721584440808646	0.19920010651118447	0.08599436969249069	0.09800437324844641	0.16933483595865148	0.0029897634797050477
46000	-23881.53971826718	-23159.197318338753	-722.3423999284279	28.088105560846188	0.5090618763020396	0.14623606011180373	0.07034100556335199	0.08111480046610282	0.08177410594711704	0.040179213525788494	0.11186605202117608	0.11531345105300238	0.10578396624787731	0.12237694680517797	0.09909584605721405	0.09839931569478821	0.09722505141867276	0.09678117876784047	0.13076183069931033	0.16924951445878905	0.0031833042584843733
47000	-23882.65919796608	-23158.041106854078	-724.6180911120014	28.088105560846188	0.5090618763020396	0.11448422665163328	0.07641516831274493	0.1425234719644347	0.04837884173664051	0.03504751743696877	0.11947299297067747	0.09084289079591686	0.13411868957019935	0.0995648842627949	0.11210280606987222	0.08678406443888373	0.18327942505031122	0.090402445374277	0.14827076754755142	0.17117790398013774	0.0032703918568309552
48000	-23886.642297259	-23155.911737453454	-730.7305598055455	28.088105560846188	0.5090618763020396	0.1206100628566684	0.06389410131852691	0.10939020474335794	0.049946812102503624	0.041271122431680844	0.10778017245629103	0.10074234752382416	0.03360438579843166	0.1608383366334325	0.08721861936450934	0.07042384351085575	0.11785563770495835	0.11432588087962264	0.16016829516232026	0.1776307701830473	0.00358185404635648
