pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
5	uce-5646_MVZ122216	1	10000	0.0062932201529398	1150	172	27331	794
6	uce-5646_MVZ122216	1	10000	0.0028416050169026	1119	58	20411	2146
7	uce-5646_MVZ122216	1	10000	0.0045313617934652	1150	114	25158	1156
8	uce-5646_MVZ122216	1	10000	0.0050870397162458	1150	109	21427	1738
1	uce-7538_MVZ122216	1	10000	0.0029796131730266	923	57	19130	1580
2	uce-7538_MVZ122216	1	10000	0.0035924701824974	970	75	20877	1222
3	uce-7538_MVZ122216	1	10000	0.0034519956850053	957	64	18540	1672
4	uce-7538_MVZ122216	1	10000	0.0025891677675033	968	49	18925	1430
5	uce-7538_MVZ122216	1	10000	0.0035104264906213	929	67	19086	1604
6	uce-7538_MVZ122216	1	10000	0.0032168537908414	824	51	15854	2372
7	uce-7538_MVZ122216	1	10000	0.0040160642570281	966	65	16185	1990
8	uce-7538_MVZ122216	1	10000	0.0032564450474898	952	72	22110	924
1	uce-4347_MVZ122216	1	10000	0.0181109951007951	948	451	24902	340
2	uce-4347_MVZ122216	1	10000	0.0168650409025704	954	435	25793	158
3	uce-4347_MVZ122216	1	10000	0.0151271588145583	925	367	24261	502
4	uce-4347_MVZ122216	1	10000	0.0164460648331616	952	415	25234	284
5	uce-4347_MVZ122216	1	10000	0.0170190613487105	945	425	24972	336
6	uce-4347_MVZ122216	1	10000	0.017099692869594	941	412	24094	524
7	uce-4347_MVZ122216	1	10000	0.018725033288948	917	450	24032	576
8	uce-4347_MVZ122216	1	10000	0.0161960307137162	945	386	23833	518
1	uce-1250_MVZ122216	1	10000	0.0002762212927156	919	7	25342	268
2	uce-1250_MVZ122216	1	10000	0.000549084205985	942	14	25497	158
3	uce-1250_MVZ122216	1	10000	0.0002860178148238	924	7	24474	396
4	uce-1250_MVZ122216	1	10000	0.0008455127430849	913	21	24837	366
5	uce-1250_MVZ122216	1	10000	0.0004775549188156	930	12	25128	256
6	uce-1250_MVZ122216	1	10000	0.000492368291482	941	12	24372	352
7	uce-1250_MVZ122216	1	10000	0.0002896152254861	901	7	24170	524
8	uce-1250_MVZ122216	1	10000	0.0005536660602705	932	14	25286	244
1	uce-3224_MVZ122216	1	10000	0.0120867089993431	880	276	22835	298
2	uce-3224_MVZ122216	1	10000	0.0115395574128597	881	243	21058	612
3	uce-3224_MVZ122216	1	10000	0.0104298049869021	876	215	20614	772
4	uce-3224_MVZ122216	1	10000	0.0099607317306771	869	208	20882	724
5	uce-3224_MVZ122216	1	10000	0.0056317776046971	878	94	16691	1378
6	uce-3224_MVZ122216	1	10000	0.0067612221036042	878	133	19671	906
7	uce-3224_MVZ122216	1	10000	0.0091801754691766	855	158	17211	1426
8	uce-3224_MVZ122216	1	10000	0.0095761302353712	872	190	19841	870
1	uce-436_MVZ122216	1	10000	0.0	832	0	20670	596
2	uce-436_MVZ122216	1	10000	4.64101731099457e-05	837	1	21547	346
3	uce-436_MVZ122216	1	10000	0.0	779	0	20214	740
4	uce-436_MVZ122216	1	10000	0.0001519448946515	812	3	19744	784
5	uce-436_MVZ122216	1	10000	0.0006556455767339	808	14	21353	478
6	uce-436_MVZ122216	1	10000	0.0	803	0	20032	696
7	uce-436_MVZ122216	1	10000	0.0006838942894826	783	14	20471	698
8	uce-436_MVZ122216	1	10000	0.0005661445555765	836	12	21196	440
1	uce-61_MVZ122216	1	10000	0.0010884212708614	773	21	19294	596
2	uce-61_MVZ122216	1	10000	0.0	792	0	18978	644
3	uce-61_MVZ122216	1	10000	0.0006237978894838	771	12	19237	574
4	uce-61_MVZ122216	1	10000	0.0	679	0	18020	1096
5	uce-61_MVZ122216	1	10000	0.0	790	0	18729	718
6	uce-61_MVZ122216	1	10000	0.0003675312401554	788	7	19046	580
7	uce-61_MVZ122216	1	10000	0.0	782	0	18112	840
8	uce-61_MVZ122216	1	10000	0.0003732338043188	770	7	18755	738
1	uce-5200_MVZ122216	1	10000	0.0094486093244022	836	213	22543	146
2	uce-5200_MVZ122216	1	10000	0.0112474874909122	837	263	23383	10
3	uce-5200_MVZ122216	1	10000	0.0113550340651021	829	255	22457	198
4	uce-5200_MVZ122216	1	10000	0.0112104507342381	815	242	21587	386
5	uce-5200_MVZ122216	1	10000	0.0104748931373009	834	223	21289	366
6	uce-5200_MVZ122216	1	10000	0.0118525021949078	820	270	22780	168
7	uce-5200_MVZ122216	1	10000	0.0109885140634891	829	243	22114	260
8	uce-5200_MVZ122216	1	10000	0.0126341829747758	829	286	22637	182
1	uce-4698_MVZ122216	1	10000	0.0049895848471636	744	103	20643	42
2	uce-4698_MVZ122216	1	10000	0.0058820693312762	744	122	20741	14
3	uce-4698_MVZ122216	1	10000	0.0048444396598126	744	90	18578	420
4	uce-4698_MVZ122216	1	10000	0.0050372654844512	744	98	19455	226
5	uce-4698_MVZ122216	1	10000	0.0042561518516706	744	87	20441	78
6	uce-4698_MVZ122216	1	10000	0.0050963529224398	744	96	18837	350
7	uce-4698_MVZ122216	1	10000	0.0067414573898723	737	131	19432	280
8	uce-4698_MVZ122216	1	10000	0.0046087468131006	744	94	20396	72
1	uce-564_MVZ122216	1	10000	0.0003788083770766	699	7	18479	482
2	uce-564_MVZ122216	1	10000	0.0007134485043061	735	14	19623	178
3	uce-564_MVZ122216	1	10000	0.0	729	0	18024	512
4	uce-564_MVZ122216	1	10000	0.0011582372731785	711	21	18131	514
5	uce-564_MVZ122216	1	10000	0.0007619462283661	709	14	18374	476
6	uce-564_MVZ122216	1	10000	0.0003871039097494	730	7	18083	458
7	uce-564_MVZ122216	1	10000	0.0	732	0	18397	422
8	uce-564_MVZ122216	1	10000	0.0003607317701623	728	7	19405	238
1	uce-378_MVZ122216	1	10000	0.000863504595078	702	14	16213	870
2	uce-378_MVZ122216	1	10000	0.0008704735376044	718	15	17232	632
3	uce-378_MVZ122216	1	10000	0.0	672	0	16321	910
4	uce-378_MVZ122216	1	10000	0.0009173710766004	674	14	15261	1102
5	uce-378_MVZ122216	1	10000	0.0	685	0	16737	774
6	uce-378_MVZ122216	1	10000	0.0	698	0	15551	1026
7	uce-378_MVZ122216	1	10000	0.0011046333231052	716	18	16295	826
8	uce-378_MVZ122216	1	10000	0.0004219663632527	699	7	16589	822
1	uce-2070_MVZ122216	1	10000	0.0004123225540437	670	7	16977	614
2	uce-2070_MVZ122216	1	10000	0.0	685	0	17026	548
3	uce-2070_MVZ122216	1	10000	0.0	617	0	13813	1350
4	uce-2070_MVZ122216	1	10000	0.0004324992276799	668	7	16185	766
5	uce-2070_MVZ122216	1	10000	0.0004364633994263	663	7	16038	804
6	uce-2070_MVZ122216	1	10000	0.0	676	0	15464	880
7	uce-2070_MVZ122216	1	10000	0.0004717299009367	705	7	14839	906
8	uce-2070_MVZ122216	1	10000	0.0013428827215756	668	21	15638	860
1	uce-24_MVZ122216	1	10000	0.0004035745171519	660	7	17345	494
2	uce-24_MVZ122216	1	10000	0.0003832466465918	695	7	18265	214
3	uce-24_MVZ122216	1	10000	0.0009018875217419	664	14	15523	834
4	uce-24_MVZ122216	1	10000	0.0009174311926605	642	14	15260	968
5	uce-24_MVZ122216	1	10000	0.0016841092265126	670	28	16626	620
6	uce-24_MVZ122216	1	10000	0.0	685	0	16492	600
7	uce-24_MVZ122216	1	10000	0.0024171490363208	645	38	15721	870
8	uce-24_MVZ122216	1	10000	0.0022365955388986	667	37	16543	594
1	uce-7148_MVZ122216	1	10000	0.0060695395820688	657	70	11533	1574
2	uce-7148_MVZ122216	1	10000	0.0044734248237167	682	59	13189	1102
3	uce-7148_MVZ122216	1	10000	0.0052533654372332	552	48	9137	2334
4	uce-7148_MVZ122216	1	10000	0.0048236681316325	504	45	9329	2430
5	uce-7148_MVZ122216	1	10000	0.0029585798816568	575	32	10816	1976
6	uce-7148_MVZ122216	1	10000	0.0048981943910872	563	51	10412	1992
7	uce-7148_MVZ122216	1	10000	0.0016160683366039	502	14	8663	2554
8	uce-7148_MVZ122216	1	10000	0.0038551283351932	503	38	9857	2318
1	uce-6088_MVZ122216	1	10000	0.0009446987864254	678	13	13761	982
2	uce-6088_MVZ122216	1	10000	0.0025878428891828	680	45	17389	262
3	uce-6088_MVZ122216	1	10000	0.000216278566794	652	3	13871	1090
4	uce-6088_MVZ122216	1	10000	0.0025445292620865	647	35	13755	1082
5	uce-6088_MVZ122216	1	10000	0.0026113448425939	646	36	13786	1036
6	uce-6088_MVZ122216	1	10000	0.0008317580340264	650	11	13225	1166
7	uce-6088_MVZ122216	1	10000	0.0020229810648972	676	25	12358	1284
8	uce-6088_MVZ122216	1	10000	0.0005467468562055	679	8	14632	808
1	uce-2092_MVZ122216	1	10000	0.0008181074447777	627	12	14668	856
2	uce-2092_MVZ122216	1	10000	0.0012167787383925	663	19	15615	538
3	uce-2092_MVZ122216	1	10000	0.0014328808446455	572	19	13260	1256
4	uce-2092_MVZ122216	1	10000	0.0017855814299531	595	24	13441	1182
5	uce-2092_MVZ122216	1	10000	0.0013346445630795	618	19	14236	960
6	uce-2092_MVZ122216	1	10000	0.001817080557238	569	24	13208	1280
7	uce-2092_MVZ122216	1	10000	0.0	593	0	13290	1148
8	uce-2092_MVZ122216	1	10000	0.0013621048103806	597	19	13949	1046
1	uce-1477_MVZ122216	1	10000	0.0	682	0	17430	372
2	uce-1477_MVZ122216	1	10000	0.0007787728764532	687	14	17977	246
3	uce-1477_MVZ122216	1	10000	0.0	610	0	16792	664
4	uce-1477_MVZ122216	1	10000	0.0	656	0	17030	508
5	uce-1477_MVZ122216	1	10000	0.0	670	0	18093	270
6	uce-1477_MVZ122216	1	10000	0.0006995045176333	639	12	17155	530
7	uce-1477_MVZ122216	1	10000	0.0	669	0	17861	310
8	uce-1477_MVZ122216	1	10000	0.0	653	0	17255	490
1	uce-4592_MVZ122216	1	10000	0.0021849963583394	654	33	15103	610
2	uce-4592_MVZ122216	1	10000	0.0020420262169817	657	31	15181	518
3	uce-4592_MVZ122216	1	10000	0.0015930814747382	606	21	13182	1116
4	uce-4592_MVZ122216	1	10000	0.0037318153067678	656	59	15810	452
5	uce-4592_MVZ122216	1	10000	0.0031438127090301	655	47	14950	652
6	uce-4592_MVZ122216	1	10000	0.0013061112256822	646	19	14547	690
7	uce-4592_MVZ122216	1	10000	0.0024275646045418	651	31	12770	1044
8	uce-4592_MVZ122216	1	10000	0.0039226115284887	655	59	15041	574
1	uce-736_MVZ122216	1	10000	0.001189879759519	619	19	15968	432
2	uce-736_MVZ122216	1	10000	0.0024500028488405	641	43	17551	66
3	uce-736_MVZ122216	1	10000	0.0031978072179077	637	49	15323	466
4	uce-736_MVZ122216	1	10000	0.0018819396524684	636	30	15941	358
5	uce-736_MVZ122216	1	10000	0.0036052009456264	635	61	16920	200
6	uce-736_MVZ122216	1	10000	0.0	617	0	14143	794
7	uce-736_MVZ122216	1	10000	0.0034945868164999	634	51	14594	660
8	uce-736_MVZ122216	1	10000	0.0024076002082248	630	37	15368	488
1	uce-1344_MVZ122216	1	10000	0.0016267123287671	520	19	11680	1560
2	uce-1344_MVZ122216	1	10000	0.0005547190744116	639	7	12619	1106
3	uce-1344_MVZ122216	1	10000	0.0011767672522484	632	14	11897	1190
4	uce-1344_MVZ122216	1	10000	0.0006301197227473	583	7	11109	1542
5	uce-1344_MVZ122216	1	10000	0.0010854816824966	456	12	11055	1810
6	uce-1344_MVZ122216	1	10000	0.0	498	0	11599	1618
7	uce-1344_MVZ122216	1	10000	0.0008749671887304	582	10	11429	1486
8	uce-1344_MVZ122216	1	10000	0.0009980039920159	508	11	11022	1700
1	uce-338_MVZ122216	1	10000	0.0	565	0	11638	1316
2	uce-338_MVZ122216	1	10000	0.0	627	0	13457	846
3	uce-338_MVZ122216	1	10000	0.0011623748211731	594	13	11184	1408
4	uce-338_MVZ122216	1	10000	0.0006318830113738	525	7	11078	1564
5	uce-338_MVZ122216	1	10000	0.0005886805146749	542	7	11891	1354
6	uce-338_MVZ122216	1	10000	8.688852202624034e-05	560	1	11509	1366
7	uce-338_MVZ122216	1	10000	0.0004865706500583	532	5	10276	1696
8	uce-338_MVZ122216	1	10000	0.0012847965738758	565	15	11675	1330
1	uce-1306_MVZ122216	1	10000	0.0005033074489502	617	7	13908	656
2	uce-1306_MVZ122216	1	10000	0.0014261266400456	625	20	14024	616
3	uce-1306_MVZ122216	1	10000	0.0027835768963117	593	32	11496	1304
4	uce-1306_MVZ122216	1	10000	0.002101944298476	567	24	11418	1252
5	uce-1306_MVZ122216	1	10000	0.0028987556561085	618	41	14144	656
6	uce-1306_MVZ122216	1	10000	0.0019774870702768	619	26	13148	888
7	uce-1306_MVZ122216	1	10000	0.0018405421233163	580	22	11953	1174
8	uce-1306_MVZ122216	1	10000	0.0014734050390452	589	20	13574	796
1	uce-1800_MVZ122216	1	10000	0.0013216274898517	540	14	10593	1558
2	uce-1800_MVZ122216	1	10000	0.0010386013501817	618	12	11554	1092
3	uce-1800_MVZ122216	1	10000	0.0007834359261331	478	7	8935	2058
4	uce-1800_MVZ122216	1	10000	0.0007265933153414	484	7	9634	1860
5	uce-1800_MVZ122216	1	10000	0.0013543581309857	437	14	10337	1790
6	uce-1800_MVZ122216	1	10000	0.0026926263463131	418	26	9656	1968
7	uce-1800_MVZ122216	1	10000	0.0015195918810376	466	14	9213	2014
8	uce-1800_MVZ122216	1	10000	0.00100120144173	506	10	9988	1696
1	uce-7965_MVZ122216	1	10000	0.0	445	0	9183	2034
2	uce-7965_MVZ122216	1	10000	0.0011528484964934	610	12	10409	1454
3	uce-7965_MVZ122216	1	10000	0.0009156311314584	356	7	7645	2502
4	uce-7965_MVZ122216	1	10000	0.0023696682464454	408	19	8018	2396
5	uce-7965_MVZ122216	1	10000	0.001669449081803	423	14	8386	2220
6	uce-7965_MVZ122216	1	10000	0.0016078893772108	562	15	9329	1734
7	uce-7965_MVZ122216	1	10000	0.002788474306201	396	21	7531	2474
8	uce-7965_MVZ122216	1	10000	0.0008026602453847	369	7	8721	2246
1	uce-2042_MVZ122216	1	10000	0.0	528	0	13033	990
2	uce-2042_MVZ122216	1	10000	0.0005621925509487	611	8	14230	508
3	uce-2042_MVZ122216	1	10000	0.0006355258976803	564	8	12588	1056
4	uce-2042_MVZ122216	1	10000	0.0011465072475636	545	14	12211	1138
5	uce-2042_MVZ122216	1	10000	0.0	556	0	12153	1102
6	uce-2042_MVZ122216	1	10000	0.0005617075910768	545	7	12462	1068
7	uce-2042_MVZ122216	1	10000	0.0009948598905654	504	12	12062	1260
8	uce-2042_MVZ122216	1	10000	0.0005629724947723	561	7	12434	1084
1	uce-3122_MVZ122216	1	10000	0.0174434638720353	604	253	14504	424
2	uce-3122_MVZ122216	1	10000	0.0139001898562516	605	205	14748	392
3	uce-3122_MVZ122216	1	10000	0.0157618213660245	568	207	13133	806
4	uce-3122_MVZ122216	1	10000	0.0184981972095939	543	236	12758	932
5	uce-3122_MVZ122216	1	10000	0.0172824385929101	585	254	14697	478
6	uce-3122_MVZ122216	1	10000	0.0162697477010139	604	207	12723	818
7	uce-3122_MVZ122216	1	10000	0.0133612002687168	605	179	13397	606
8	uce-3122_MVZ122216	1	10000	0.0159151193633952	559	222	13949	678
1	uce-7864_MVZ122216	1	10000	0.0023622892730591	405	22	9313	1982
2	uce-7864_MVZ122216	1	10000	0.0049392097264437	607	52	10528	1344
3	uce-7864_MVZ122216	1	10000	0.0038163240182198	401	31	8123	2290
4	uce-7864_MVZ122216	1	10000	0.0030820293978188	372	26	8436	2264
5	uce-7864_MVZ122216	1	10000	0.000795093139482	391	7	8804	2168
6	uce-7864_MVZ122216	1	10000	0.0030204460966542	366	26	8608	2248
7	uce-7864_MVZ122216	1	10000	0.0008728179551122	506	7	8020	2112
8	uce-7864_MVZ122216	1	10000	0.0014265335235378	491	12	8412	2040
1	uce-76_MVZ122216	1	10000	0.0021476296531975	582	27	12572	832
2	uce-76_MVZ122216	1	10000	0.0025056769242815	600	32	12771	714
3	uce-76_MVZ122216	1	10000	0.000774368405769	544	8	10331	1402
4	uce-76_MVZ122216	1	10000	0.0013558614935335	554	13	9588	1488
5	uce-76_MVZ122216	1	10000	0.0024953789279112	597	27	10820	1120
6	uce-76_MVZ122216	1	10000	0.0014887282007656	560	14	9404	1544
7	uce-76_MVZ122216	1	10000	0.00302704813983	514	31	10241	1414
8	uce-76_MVZ122216	1	10000	0.0013380483608907	596	14	10463	1138
1	uce-1423_MVZ122216	1	10000	0.0004633000198557	577	7	15109	390
2	uce-1423_MVZ122216	1	10000	0.0003245910153206	600	5	15404	224
3	uce-1423_MVZ122216	1	10000	0.0005352091138466	552	7	13079	842
4	uce-1423_MVZ122216	1	10000	0.0011038339833689	542	15	13589	766
5	uce-1423_MVZ122216	1	10000	0.0004983625231382	563	7	14046	612
6	uce-1423_MVZ122216	1	10000	0.0003635306092773	570	5	13754	628
7	uce-1423_MVZ122216	1	10000	0.0010286554004408	552	14	13610	724
8	uce-1423_MVZ122216	1	10000	0.0009113396693138	598	14	15362	244
1	uce-7321_MVZ122216	1	10000	0.0154602951510892	554	198	12807	970
2	uce-7321_MVZ122216	1	10000	0.0109940448923499	606	144	13098	836
3	uce-7321_MVZ122216	1	10000	0.0111943369824676	530	136	12149	1134
4	uce-7321_MVZ122216	1	10000	0.014621583451026	486	176	12037	1270
5	uce-7321_MVZ122216	1	10000	0.0130254588513913	507	176	13512	944
6	uce-7321_MVZ122216	1	10000	0.0089657380723663	524	112	12492	1088
7	uce-7321_MVZ122216	1	10000	0.0104587004858766	531	127	12143	1194
8	uce-7321_MVZ122216	1	10000	0.013764022595274	487	173	12569	1134
1	uce-497_MVZ122216	1	10000	0.0	592	0	13812	608
2	uce-497_MVZ122216	1	10000	0.0	599	0	15581	214
3	uce-497_MVZ122216	1	10000	0.0005181347150259	535	7	13510	764
4	uce-497_MVZ122216	1	10000	0.0	539	0	13624	744
5	uce-497_MVZ122216	1	10000	0.0	554	0	14485	574
6	uce-497_MVZ122216	1	10000	0.0	589	0	13500	640
7	uce-497_MVZ122216	1	10000	0.0	558	0	12953	886
8	uce-497_MVZ122216	1	10000	0.0	591	0	14885	366
1	uce-415_MVZ122216	1	10000	0.0	546	0	11860	1032
2	uce-415_MVZ122216	1	10000	0.0	562	0	13050	772
3	uce-415_MVZ122216	1	10000	0.0	492	0	11916	1176
4	uce-415_MVZ122216	1	10000	0.0	448	0	10096	1648
5	uce-415_MVZ122216	1	10000	0.0	513	0	11214	1244
6	uce-415_MVZ122216	1	10000	0.0	501	0	11445	1206
7	uce-415_MVZ122216	1	10000	0.0	508	0	11033	1262
8	uce-415_MVZ122216	1	10000	0.0	542	0	12415	930
1	uce-1131_MVZ122216	1	10000	0.0005	553	7	14000	536
2	uce-1131_MVZ122216	1	10000	0.0	582	0	15571	178
3	uce-1131_MVZ122216	1	10000	0.0	520	0	12226	980
4	uce-1131_MVZ122216	1	10000	0.0011129660545353	492	14	12579	1002
5	uce-1131_MVZ122216	1	10000	0.0	569	0	13785	542
6	uce-1131_MVZ122216	1	10000	0.0	559	0	12810	748
7	uce-1131_MVZ122216	1	10000	0.0	578	0	12514	820
8	uce-1131_MVZ122216	1	10000	0.0	529	0	12893	814
1	uce-1357_MVZ122216	1	10000	0.0	580	0	13259	618
2	uce-1357_MVZ122216	1	10000	0.0016262196647485	584	26	15988	64
3	uce-1357_MVZ122216	1	10000	0.0	529	0	12996	768
4	uce-1357_MVZ122216	1	10000	0.0002463458696009	558	3	12178	908
5	uce-1357_MVZ122216	1	10000	7.212925562608193e-05	584	1	13864	472
6	uce-1357_MVZ122216	1	10000	0.0011159883937207	573	15	13441	574
7	uce-1357_MVZ122216	1	10000	0.00149136577708	553	19	12740	800
8	uce-1357_MVZ122216	1	10000	0.0008668015024559	558	12	13844	520
1	uce-5275_MVZ122216	1	10000	0.0214473403877565	577	302	14081	382
2	uce-5275_MVZ122216	1	10000	0.0208712613784135	578	321	15380	144
3	uce-5275_MVZ122216	1	10000	0.0212814298697364	561	281	13204	608
4	uce-5275_MVZ122216	1	10000	0.0213899785360076	530	289	13511	658
5	uce-5275_MVZ122216	1	10000	0.0215520307276477	551	303	14059	482
6	uce-5275_MVZ122216	1	10000	0.0218273722907252	577	285	13057	614
7	uce-5275_MVZ122216	1	10000	0.0192518849278969	549	263	13661	574
8	uce-5275_MVZ122216	1	10000	0.0192894809880655	576	278	14412	344
1	uce-1412_MVZ122216	1	10000	0.0008989341209708	579	14	15574	132
2	uce-1412_MVZ122216	1	10000	0.0014316837846249	582	23	16065	38
3	uce-1412_MVZ122216	1	10000	0.0004916075567104	574	7	14239	426
4	uce-1412_MVZ122216	1	10000	0.0011761450117614	561	17	14454	404
5	uce-1412_MVZ122216	1	10000	0.0012188081339405	582	19	15589	118
6	uce-1412_MVZ122216	1	10000	0.0016916895749629	580	24	14187	410
7	uce-1412_MVZ122216	1	10000	0.0007275132275132	581	11	15120	200
8	uce-1412_MVZ122216	1	10000	0.0004559072554383	582	7	15354	180
1	uce-7320_MVZ122216	1	10000	0.0010039320672634	508	12	11953	902
2	uce-7320_MVZ122216	1	10000	0.0036526276556093	567	49	13415	538
3	uce-7320_MVZ122216	1	10000	0.0017790841584158	526	23	12928	736
4	uce-7320_MVZ122216	1	10000	0.0041901985789761	542	46	10978	1068
5	uce-7320_MVZ122216	1	10000	0.0018031942297784	542	21	11646	924
6	uce-7320_MVZ122216	1	10000	0.0017465862178469	519	22	12596	760
7	uce-7320_MVZ122216	1	10000	0.0017547481420313	498	17	9688	1400
8	uce-7320_MVZ122216	1	10000	0.0021224489795918	511	26	12250	884
1	uce-816_MVZ122216	1	10000	0.0050085589298167	583	79	15773	110
2	uce-816_MVZ122216	1	10000	0.0054821829055569	584	88	16052	56
3	uce-816_MVZ122216	1	10000	0.0058838743049269	582	91	15466	156
4	uce-816_MVZ122216	1	10000	0.0049514378213673	584	78	15753	102
5	uce-816_MVZ122216	1	10000	0.0047765696687826	584	76	15911	74
6	uce-816_MVZ122216	1	10000	0.0045393517038552	584	71	15641	110
7	uce-816_MVZ122216	1	10000	0.0037252777025196	582	55	14764	280
8	uce-816_MVZ122216	1	10000	0.0054644808743169	584	86	15738	108
1	uce-6329_MVZ122216	1	10000	0.002219755826859	549	24	10812	1160
2	uce-6329_MVZ122216	1	10000	0.0031990693616402	577	44	13754	444
3	uce-6329_MVZ122216	1	10000	0.0017791483809749	442	15	8431	1906
4	uce-6329_MVZ122216	1	10000	0.0027212365298791	552	25	9187	1442
5	uce-6329_MVZ122216	1	10000	0.0021286441462285	496	23	10805	1246
6	uce-6329_MVZ122216	1	10000	0.0024487297214569	506	24	9801	1446
7	uce-6329_MVZ122216	1	10000	0.0008433480919249	505	8	9486	1484
8	uce-6329_MVZ122216	1	10000	0.0014365064163953	456	15	10442	1412
1	uce-5597_MVZ122216	1	10000	0.0071270757608153	575	100	14031	362
2	uce-5597_MVZ122216	1	10000	0.0049820499670305	576	68	13649	446
